sample_id	round	cage	mouse	day	treatment	diet	mouse_id	new_samp_id	analysis_type	true_false	paper_id
48-(-1)-C-F-DT	3	X	48	-1	control	chow	3_X_48	3_X_48_-1	metag_db	0	U1
48-(-1)-C-F-DT	3	X	48	-1	control	chow	3_X_48	3_X_48_-1	metat	0	U1
48-(-1)-C-F-DT	3	X	48	-1	control	chow	3_X_48	3_X_48_-1	metab	0	U1
48-(0)-C-F-FR	3	X	48	0	control	chow	3_X_48	3_X_48_0	16s	1	U1
48-(0)-C-F-FR	3	X	48	0	control	chow	3_X_48	3_X_48_0	metag_mapping	0	U1
48-(0)-C-F-FR	3	X	48	0	control	chow	3_X_48	3_X_48_0	metag_db	0	U1
48-(0)-C-F-FR	3	X	48	0	control	chow	3_X_48	3_X_48_0	metat	0	U1
48-(0)-C-F-FR	3	X	48	0	control	chow	3_X_48	3_X_48_0	metab	0	U1
48-(10)-C-F-HP	3	X	48	10	control	chow	3_X_48	3_X_48_10	16s	1	U1
48-(10)-C-F-HP	3	X	48	10	control	chow	3_X_48	3_X_48_10	metag_mapping	0	U1
48-(10)-C-F-HP	3	X	48	10	control	chow	3_X_48	3_X_48_10	metag_db	0	U1
48-(10)-C-F-HP	3	X	48	10	control	chow	3_X_48	3_X_48_10	metat	0	U1
48-(10)-C-F-HP	3	X	48	10	control	chow	3_X_48	3_X_48_10	metab	0	U1
48-(11)-C-F-LN	3	X	48	11	control	chow	3_X_48	3_X_48_11	16s	1	U1
48-(11)-C-F-LN	3	X	48	11	control	chow	3_X_48	3_X_48_11	metag_mapping	0	U1
48-(11)-C-F-LN	3	X	48	11	control	chow	3_X_48	3_X_48_11	metag_db	0	U1
48-(11)-C-F-LN	3	X	48	11	control	chow	3_X_48	3_X_48_11	metat	0	U1
48-(11)-C-F-LN	3	X	48	11	control	chow	3_X_48	3_X_48_11	metab	0	U1
48-(12)-C-F-NL	3	X	48	12	control	chow	3_X_48	3_X_48_12	16s	1	U1
48-(12)-C-F-NL	3	X	48	12	control	chow	3_X_48	3_X_48_12	metag_mapping	0	U1
48-(12)-C-F-NL	3	X	48	12	control	chow	3_X_48	3_X_48_12	metag_db	0	U1
48-(12)-C-F-NL	3	X	48	12	control	chow	3_X_48	3_X_48_12	metat	0	U1
48-(12)-C-F-NL	3	X	48	12	control	chow	3_X_48	3_X_48_12	metab	1	U1
49-(-2)-C-F-BW	3	X	49	-2	control	chow	3_X_49	3_X_49_-2	16s	1	U6
49-(-2)-C-F-BW	3	X	49	-2	control	chow	3_X_49	3_X_49_-2	metag_mapping	0	U6
49-(-2)-C-F-BW	3	X	49	-2	control	chow	3_X_49	3_X_49_-2	metag_db	0	U6
49-(-2)-C-F-BW	3	X	49	-2	control	chow	3_X_49	3_X_49_-2	metat	0	U6
49-(-2)-C-F-BW	3	X	49	-2	control	chow	3_X_49	3_X_49_-2	metab	0	U6
49-(-1)-C-F-DU	3	X	49	-1	control	chow	3_X_49	3_X_49_-1	16s	1	U6
49-(-1)-C-F-DU	3	X	49	-1	control	chow	3_X_49	3_X_49_-1	metag_mapping	0	U6
49-(-1)-C-F-DU	3	X	49	-1	control	chow	3_X_49	3_X_49_-1	metag_db	0	U6
49-(-1)-C-F-DU	3	X	49	-1	control	chow	3_X_49	3_X_49_-1	metat	0	U6
49-(-1)-C-F-DU	3	X	49	-1	control	chow	3_X_49	3_X_49_-1	metab	0	U6
49-(0)-C-F-FS	3	X	49	0	control	chow	3_X_49	3_X_49_0	16s	1	U6
49-(0)-C-F-FS	3	X	49	0	control	chow	3_X_49	3_X_49_0	metag_mapping	0	U6
49-(0)-C-F-FS	3	X	49	0	control	chow	3_X_49	3_X_49_0	metag_db	0	U6
49-(0)-C-F-FS	3	X	49	0	control	chow	3_X_49	3_X_49_0	metat	0	U6
49-(0)-C-F-FS	3	X	49	0	control	chow	3_X_49	3_X_49_0	metab	0	U6
49-(10)-C-F-HQ	3	X	49	10	control	chow	3_X_49	3_X_49_10	16s	1	U6
49-(10)-C-F-HQ	3	X	49	10	control	chow	3_X_49	3_X_49_10	metag_mapping	0	U6
49-(10)-C-F-HQ	3	X	49	10	control	chow	3_X_49	3_X_49_10	metag_db	0	U6
49-(10)-C-F-HQ	3	X	49	10	control	chow	3_X_49	3_X_49_10	metat	0	U6
49-(10)-C-F-HQ	3	X	49	10	control	chow	3_X_49	3_X_49_10	metab	0	U6
49-(11)-C-F-LO	3	X	49	11	control	chow	3_X_49	3_X_49_11	16s	1	U6
49-(11)-C-F-LO	3	X	49	11	control	chow	3_X_49	3_X_49_11	metag_mapping	0	U6
49-(11)-C-F-LO	3	X	49	11	control	chow	3_X_49	3_X_49_11	metag_db	1	U6
49-(11)-C-F-LO	3	X	49	11	control	chow	3_X_49	3_X_49_11	metat	1	U6
49-(11)-C-F-LO	3	X	49	11	control	chow	3_X_49	3_X_49_11	metab	0	U6
49-(12)-C-F-NM	3	X	49	12	control	chow	3_X_49	3_X_49_12	16s	1	U6
49-(12)-C-F-NM	3	X	49	12	control	chow	3_X_49	3_X_49_12	metag_mapping	0	U6
49-(12)-C-F-NM	3	X	49	12	control	chow	3_X_49	3_X_49_12	metag_db	0	U6
49-(12)-C-F-NM	3	X	49	12	control	chow	3_X_49	3_X_49_12	metat	0	U6
49-(12)-C-F-NM	3	X	49	12	control	chow	3_X_49	3_X_49_12	metab	1	U6
50-(-2)-C-F-BX	3	X	50	-2	control	chow	3_X_50	3_X_50_-2	16s	1	U7
50-(-2)-C-F-BX	3	X	50	-2	control	chow	3_X_50	3_X_50_-2	metag_mapping	0	U7
50-(-2)-C-F-BX	3	X	50	-2	control	chow	3_X_50	3_X_50_-2	metag_db	0	U7
50-(-2)-C-F-BX	3	X	50	-2	control	chow	3_X_50	3_X_50_-2	metat	0	U7
50-(-2)-C-F-BX	3	X	50	-2	control	chow	3_X_50	3_X_50_-2	metab	0	U7
50-(-1)-C-F-DV	3	X	50	-1	control	chow	3_X_50	3_X_50_-1	16s	1	U7
50-(-1)-C-F-DV	3	X	50	-1	control	chow	3_X_50	3_X_50_-1	metag_mapping	0	U7
50-(-1)-C-F-DV	3	X	50	-1	control	chow	3_X_50	3_X_50_-1	metag_db	0	U7
50-(-1)-C-F-DV	3	X	50	-1	control	chow	3_X_50	3_X_50_-1	metat	0	U7
50-(-1)-C-F-DV	3	X	50	-1	control	chow	3_X_50	3_X_50_-1	metab	0	U7
50-(0)-C-F-FT	3	X	50	0	control	chow	3_X_50	3_X_50_0	16s	1	U7
50-(0)-C-F-FT	3	X	50	0	control	chow	3_X_50	3_X_50_0	metag_mapping	0	U7
50-(0)-C-F-FT	3	X	50	0	control	chow	3_X_50	3_X_50_0	metag_db	0	U7
50-(0)-C-F-FT	3	X	50	0	control	chow	3_X_50	3_X_50_0	metat	0	U7
50-(0)-C-F-FT	3	X	50	0	control	chow	3_X_50	3_X_50_0	metab	0	U7
50-(10)-C-F-HR	3	X	50	10	control	chow	3_X_50	3_X_50_10	16s	1	U7
50-(10)-C-F-HR	3	X	50	10	control	chow	3_X_50	3_X_50_10	metag_mapping	0	U7
50-(10)-C-F-HR	3	X	50	10	control	chow	3_X_50	3_X_50_10	metag_db	0	U7
50-(10)-C-F-HR	3	X	50	10	control	chow	3_X_50	3_X_50_10	metat	0	U7
50-(10)-C-F-HR	3	X	50	10	control	chow	3_X_50	3_X_50_10	metab	0	U7
50-(11)-C-F-LP	3	X	50	11	control	chow	3_X_50	3_X_50_11	16s	1	U7
50-(11)-C-F-LP	3	X	50	11	control	chow	3_X_50	3_X_50_11	metag_mapping	0	U7
50-(11)-C-F-LP	3	X	50	11	control	chow	3_X_50	3_X_50_11	metag_db	1	U7
50-(11)-C-F-LP	3	X	50	11	control	chow	3_X_50	3_X_50_11	metat	1	U7
50-(11)-C-F-LP	3	X	50	11	control	chow	3_X_50	3_X_50_11	metab	0	U7
50-(12)-C-F-NN	3	X	50	12	control	chow	3_X_50	3_X_50_12	16s	1	U7
50-(12)-C-F-NN	3	X	50	12	control	chow	3_X_50	3_X_50_12	metag_mapping	0	U7
50-(12)-C-F-NN	3	X	50	12	control	chow	3_X_50	3_X_50_12	metag_db	0	U7
50-(12)-C-F-NN	3	X	50	12	control	chow	3_X_50	3_X_50_12	metat	0	U7
50-(12)-C-F-NN	3	X	50	12	control	chow	3_X_50	3_X_50_12	metab	1	U7
ID_new	1	X	1	-2	control	chow	1_X_1	1_X_1_-2	16s	1	NA
ID_new	1	X	1	-2	control	chow	1_X_1	1_X_1_-2	metag_mapping	0	NA
ID_new	1	X	1	-2	control	chow	1_X_1	1_X_1_-2	metag_db	0	NA
ID_new	1	X	1	-2	control	chow	1_X_1	1_X_1_-2	metat	0	NA
ID_new	1	X	1	-2	control	chow	1_X_1	1_X_1_-2	metab	0	NA
KL	1	X	1	-1	control	chow	1_X_1	1_X_1_-1	16s	1	NA
KL	1	X	1	-1	control	chow	1_X_1	1_X_1_-1	metag_mapping	0	NA
KL	1	X	1	-1	control	chow	1_X_1	1_X_1_-1	metag_db	0	NA
KL	1	X	1	-1	control	chow	1_X_1	1_X_1_-1	metat	0	NA
KL	1	X	1	-1	control	chow	1_X_1	1_X_1_-1	metab	0	NA
JWV	1	X	1	10	control	chow	1_X_1	1_X_1_10	16s	1	NA
JWV	1	X	1	10	control	chow	1_X_1	1_X_1_10	metag_mapping	0	NA
JWV	1	X	1	10	control	chow	1_X_1	1_X_1_10	metag_db	0	NA
JWV	1	X	1	10	control	chow	1_X_1	1_X_1_10	metat	0	NA
JWV	1	X	1	10	control	chow	1_X_1	1_X_1_10	metab	0	NA
MED	1	X	1	11	control	chow	1_X_1	1_X_1_11	16s	1	NA
MED	1	X	1	11	control	chow	1_X_1	1_X_1_11	metag_mapping	0	NA
MED	1	X	1	11	control	chow	1_X_1	1_X_1_11	metag_db	0	NA
MED	1	X	1	11	control	chow	1_X_1	1_X_1_11	metat	0	NA
MED	1	X	1	11	control	chow	1_X_1	1_X_1_11	metab	0	NA
OML	1	X	1	12	control	chow	1_X_1	1_X_1_12	16s	1	NA
OML	1	X	1	12	control	chow	1_X_1	1_X_1_12	metag_mapping	0	NA
OML	1	X	1	12	control	chow	1_X_1	1_X_1_12	metag_db	0	NA
OML	1	X	1	12	control	chow	1_X_1	1_X_1_12	metat	0	NA
OML	1	X	1	12	control	chow	1_X_1	1_X_1_12	metab	0	NA
IE	1	X	2	-2	control	chow	1_X_2	1_X_2_-2	16s	1	NA
IE	1	X	2	-2	control	chow	1_X_2	1_X_2_-2	metag_mapping	0	NA
IE	1	X	2	-2	control	chow	1_X_2	1_X_2_-2	metag_db	0	NA
IE	1	X	2	-2	control	chow	1_X_2	1_X_2_-2	metat	0	NA
IE	1	X	2	-2	control	chow	1_X_2	1_X_2_-2	metab	0	NA
KM	1	X	2	-1	control	chow	1_X_2	1_X_2_-1	16s	1	NA
KM	1	X	2	-1	control	chow	1_X_2	1_X_2_-1	metag_mapping	0	NA
KM	1	X	2	-1	control	chow	1_X_2	1_X_2_-1	metag_db	0	NA
KM	1	X	2	-1	control	chow	1_X_2	1_X_2_-1	metat	0	NA
KM	1	X	2	-1	control	chow	1_X_2	1_X_2_-1	metab	0	NA
JXW	1	X	2	10	control	chow	1_X_2	1_X_2_10	16s	1	NA
JXW	1	X	2	10	control	chow	1_X_2	1_X_2_10	metag_mapping	0	NA
JXW	1	X	2	10	control	chow	1_X_2	1_X_2_10	metag_db	0	NA
JXW	1	X	2	10	control	chow	1_X_2	1_X_2_10	metat	0	NA
JXW	1	X	2	10	control	chow	1_X_2	1_X_2_10	metab	0	NA
MFE	1	X	2	11	control	chow	1_X_2	1_X_2_11	16s	1	NA
MFE	1	X	2	11	control	chow	1_X_2	1_X_2_11	metag_mapping	0	NA
MFE	1	X	2	11	control	chow	1_X_2	1_X_2_11	metag_db	0	NA
MFE	1	X	2	11	control	chow	1_X_2	1_X_2_11	metat	0	NA
MFE	1	X	2	11	control	chow	1_X_2	1_X_2_11	metab	0	NA
ONM	1	X	2	12	control	chow	1_X_2	1_X_2_12	16s	1	NA
ONM	1	X	2	12	control	chow	1_X_2	1_X_2_12	metag_mapping	0	NA
ONM	1	X	2	12	control	chow	1_X_2	1_X_2_12	metag_db	0	NA
ONM	1	X	2	12	control	chow	1_X_2	1_X_2_12	metat	0	NA
ONM	1	X	2	12	control	chow	1_X_2	1_X_2_12	metab	0	NA
IG	1	X	4	-2	control	chow	1_X_4	1_X_4_-2	16s	1	NA
IG	1	X	4	-2	control	chow	1_X_4	1_X_4_-2	metag_mapping	0	NA
IG	1	X	4	-2	control	chow	1_X_4	1_X_4_-2	metag_db	0	NA
IG	1	X	4	-2	control	chow	1_X_4	1_X_4_-2	metat	0	NA
IG	1	X	4	-2	control	chow	1_X_4	1_X_4_-2	metab	0	NA
KO	1	X	4	-1	control	chow	1_X_4	1_X_4_-1	16s	1	NA
KO	1	X	4	-1	control	chow	1_X_4	1_X_4_-1	metag_mapping	0	NA
KO	1	X	4	-1	control	chow	1_X_4	1_X_4_-1	metag_db	0	NA
KO	1	X	4	-1	control	chow	1_X_4	1_X_4_-1	metat	0	NA
KO	1	X	4	-1	control	chow	1_X_4	1_X_4_-1	metab	0	NA
JZY	1	X	4	10	control	chow	1_X_4	1_X_4_10	16s	1	NA
JZY	1	X	4	10	control	chow	1_X_4	1_X_4_10	metag_mapping	0	NA
JZY	1	X	4	10	control	chow	1_X_4	1_X_4_10	metag_db	0	NA
JZY	1	X	4	10	control	chow	1_X_4	1_X_4_10	metat	0	NA
JZY	1	X	4	10	control	chow	1_X_4	1_X_4_10	metab	0	NA
MHG	1	X	4	11	control	chow	1_X_4	1_X_4_11	16s	1	NA
MHG	1	X	4	11	control	chow	1_X_4	1_X_4_11	metag_mapping	0	NA
MHG	1	X	4	11	control	chow	1_X_4	1_X_4_11	metag_db	0	NA
MHG	1	X	4	11	control	chow	1_X_4	1_X_4_11	metat	0	NA
MHG	1	X	4	11	control	chow	1_X_4	1_X_4_11	metab	0	NA
OPO	1	X	4	12	control	chow	1_X_4	1_X_4_12	16s	1	NA
OPO	1	X	4	12	control	chow	1_X_4	1_X_4_12	metag_mapping	0	NA
OPO	1	X	4	12	control	chow	1_X_4	1_X_4_12	metag_db	0	NA
OPO	1	X	4	12	control	chow	1_X_4	1_X_4_12	metat	0	NA
OPO	1	X	4	12	control	chow	1_X_4	1_X_4_12	metab	0	NA
II	1	X	6	-2	control	chow	1_X_6	1_X_6_-2	16s	1	NA
II	1	X	6	-2	control	chow	1_X_6	1_X_6_-2	metag_mapping	0	NA
II	1	X	6	-2	control	chow	1_X_6	1_X_6_-2	metag_db	0	NA
II	1	X	6	-2	control	chow	1_X_6	1_X_6_-2	metat	0	NA
II	1	X	6	-2	control	chow	1_X_6	1_X_6_-2	metab	0	NA
IJ	1	X	7	-2	control	chow	1_X_7	1_X_7_-2	16s	1	NA
IJ	1	X	7	-2	control	chow	1_X_7	1_X_7_-2	metag_mapping	0	NA
IJ	1	X	7	-2	control	chow	1_X_7	1_X_7_-2	metag_db	0	NA
IJ	1	X	7	-2	control	chow	1_X_7	1_X_7_-2	metat	0	NA
IJ	1	X	7	-2	control	chow	1_X_7	1_X_7_-2	metab	0	NA
KR	1	X	7	-1	control	chow	1_X_7	1_X_7_-1	16s	1	NA
KR	1	X	7	-1	control	chow	1_X_7	1_X_7_-1	metag_mapping	0	NA
KR	1	X	7	-1	control	chow	1_X_7	1_X_7_-1	metag_db	0	NA
KR	1	X	7	-1	control	chow	1_X_7	1_X_7_-1	metat	0	NA
KR	1	X	7	-1	control	chow	1_X_7	1_X_7_-1	metab	0	NA
KCB	1	X	7	10	control	chow	1_X_7	1_X_7_10	16s	1	NA
KCB	1	X	7	10	control	chow	1_X_7	1_X_7_10	metag_mapping	0	NA
KCB	1	X	7	10	control	chow	1_X_7	1_X_7_10	metag_db	0	NA
KCB	1	X	7	10	control	chow	1_X_7	1_X_7_10	metat	0	NA
KCB	1	X	7	10	control	chow	1_X_7	1_X_7_10	metab	0	NA
MKJ	1	X	7	11	control	chow	1_X_7	1_X_7_11	16s	1	NA
MKJ	1	X	7	11	control	chow	1_X_7	1_X_7_11	metag_mapping	0	NA
MKJ	1	X	7	11	control	chow	1_X_7	1_X_7_11	metag_db	0	NA
MKJ	1	X	7	11	control	chow	1_X_7	1_X_7_11	metat	0	NA
MKJ	1	X	7	11	control	chow	1_X_7	1_X_7_11	metab	0	NA
OSR	1	X	7	12	control	chow	1_X_7	1_X_7_12	16s	1	NA
OSR	1	X	7	12	control	chow	1_X_7	1_X_7_12	metag_mapping	0	NA
OSR	1	X	7	12	control	chow	1_X_7	1_X_7_12	metag_db	0	NA
OSR	1	X	7	12	control	chow	1_X_7	1_X_7_12	metat	0	NA
OSR	1	X	7	12	control	chow	1_X_7	1_X_7_12	metab	0	NA
IM	1	X	10	-2	control	chow	1_X_10	1_X_10_-2	16s	1	NA
IM	1	X	10	-2	control	chow	1_X_10	1_X_10_-2	metag_mapping	0	NA
IM	1	X	10	-2	control	chow	1_X_10	1_X_10_-2	metag_db	0	NA
IM	1	X	10	-2	control	chow	1_X_10	1_X_10_-2	metat	0	NA
IM	1	X	10	-2	control	chow	1_X_10	1_X_10_-2	metab	0	NA
KU	1	X	10	-1	control	chow	1_X_10	1_X_10_-1	16s	1	NA
KU	1	X	10	-1	control	chow	1_X_10	1_X_10_-1	metag_mapping	0	NA
KU	1	X	10	-1	control	chow	1_X_10	1_X_10_-1	metag_db	0	NA
KU	1	X	10	-1	control	chow	1_X_10	1_X_10_-1	metat	0	NA
KU	1	X	10	-1	control	chow	1_X_10	1_X_10_-1	metab	0	NA
KFE	1	X	10	10	control	chow	1_X_10	1_X_10_10	16s	1	NA
KFE	1	X	10	10	control	chow	1_X_10	1_X_10_10	metag_mapping	0	NA
KFE	1	X	10	10	control	chow	1_X_10	1_X_10_10	metag_db	0	NA
KFE	1	X	10	10	control	chow	1_X_10	1_X_10_10	metat	0	NA
KFE	1	X	10	10	control	chow	1_X_10	1_X_10_10	metab	0	NA
MNM	1	X	10	11	control	chow	1_X_10	1_X_10_11	16s	1	NA
MNM	1	X	10	11	control	chow	1_X_10	1_X_10_11	metag_mapping	0	NA
MNM	1	X	10	11	control	chow	1_X_10	1_X_10_11	metag_db	0	NA
MNM	1	X	10	11	control	chow	1_X_10	1_X_10_11	metat	0	NA
MNM	1	X	10	11	control	chow	1_X_10	1_X_10_11	metab	0	NA
OVU	1	X	10	12	control	chow	1_X_10	1_X_10_12	16s	1	NA
OVU	1	X	10	12	control	chow	1_X_10	1_X_10_12	metag_mapping	0	NA
OVU	1	X	10	12	control	chow	1_X_10	1_X_10_12	metag_db	0	NA
OVU	1	X	10	12	control	chow	1_X_10	1_X_10_12	metat	0	NA
OVU	1	X	10	12	control	chow	1_X_10	1_X_10_12	metab	0	NA
5_1_1_-2	5	1	1	-2	control	chow	5_1_1	5_1_1_-2	16s	1	NA
5_1_1_-2	5	1	1	-2	control	chow	5_1_1	5_1_1_-2	metag_mapping	0	NA
5_1_1_-2	5	1	1	-2	control	chow	5_1_1	5_1_1_-2	metag_db	0	NA
5_1_1_-2	5	1	1	-2	control	chow	5_1_1	5_1_1_-2	metat	0	NA
5_1_1_-2	5	1	1	-2	control	chow	5_1_1	5_1_1_-2	metab	0	NA
5_1_2_-2	5	1	2	-2	control	chow	5_1_2	5_1_2_-2	16s	1	NA
5_1_2_-2	5	1	2	-2	control	chow	5_1_2	5_1_2_-2	metag_mapping	0	NA
5_1_2_-2	5	1	2	-2	control	chow	5_1_2	5_1_2_-2	metag_db	0	NA
5_1_2_-2	5	1	2	-2	control	chow	5_1_2	5_1_2_-2	metat	0	NA
5_1_2_-2	5	1	2	-2	control	chow	5_1_2	5_1_2_-2	metab	0	NA
5_1_3_-2	5	1	3	-2	control	chow	5_1_3	5_1_3_-2	16s	1	NA
5_1_3_-2	5	1	3	-2	control	chow	5_1_3	5_1_3_-2	metag_mapping	0	NA
5_1_3_-2	5	1	3	-2	control	chow	5_1_3	5_1_3_-2	metag_db	0	NA
5_1_3_-2	5	1	3	-2	control	chow	5_1_3	5_1_3_-2	metat	0	NA
5_1_3_-2	5	1	3	-2	control	chow	5_1_3	5_1_3_-2	metab	0	NA
5_1_4_-2	5	1	4	-2	control	chow	5_1_4	5_1_4_-2	16s	1	NA
5_1_4_-2	5	1	4	-2	control	chow	5_1_4	5_1_4_-2	metag_mapping	0	NA
5_1_4_-2	5	1	4	-2	control	chow	5_1_4	5_1_4_-2	metag_db	0	NA
5_1_4_-2	5	1	4	-2	control	chow	5_1_4	5_1_4_-2	metat	0	NA
5_1_4_-2	5	1	4	-2	control	chow	5_1_4	5_1_4_-2	metab	0	NA
5_1_5_-2	5	1	5	-2	control	chow	5_1_5	5_1_5_-2	16s	1	NA
5_1_5_-2	5	1	5	-2	control	chow	5_1_5	5_1_5_-2	metag_mapping	0	NA
5_1_5_-2	5	1	5	-2	control	chow	5_1_5	5_1_5_-2	metag_db	0	NA
5_1_5_-2	5	1	5	-2	control	chow	5_1_5	5_1_5_-2	metat	0	NA
5_1_5_-2	5	1	5	-2	control	chow	5_1_5	5_1_5_-2	metab	0	NA
5_10_1_-2	5	10	1	-2	control	HFD	5_10_1	5_10_1_-2	16s	1	NA
5_10_1_-2	5	10	1	-2	control	HFD	5_10_1	5_10_1_-2	metag_mapping	0	NA
5_10_1_-2	5	10	1	-2	control	HFD	5_10_1	5_10_1_-2	metag_db	0	NA
5_10_1_-2	5	10	1	-2	control	HFD	5_10_1	5_10_1_-2	metat	0	NA
5_10_1_-2	5	10	1	-2	control	HFD	5_10_1	5_10_1_-2	metab	0	NA
5_10_2_-2	5	10	2	-2	control	HFD	5_10_2	5_10_2_-2	16s	1	U8
5_10_2_-2	5	10	2	-2	control	HFD	5_10_2	5_10_2_-2	metag_mapping	0	U8
5_10_2_-2	5	10	2	-2	control	HFD	5_10_2	5_10_2_-2	metag_db	0	U8
5_10_2_-2	5	10	2	-2	control	HFD	5_10_2	5_10_2_-2	metat	0	U8
5_10_2_-2	5	10	2	-2	control	HFD	5_10_2	5_10_2_-2	metab	0	U8
5_10_3_-2	5	10	3	-2	control	HFD	5_10_3	5_10_3_-2	16s	1	NA
5_10_3_-2	5	10	3	-2	control	HFD	5_10_3	5_10_3_-2	metag_mapping	0	NA
5_10_3_-2	5	10	3	-2	control	HFD	5_10_3	5_10_3_-2	metag_db	0	NA
5_10_3_-2	5	10	3	-2	control	HFD	5_10_3	5_10_3_-2	metat	0	NA
5_10_3_-2	5	10	3	-2	control	HFD	5_10_3	5_10_3_-2	metab	0	NA
5_10_4_-2	5	10	4	-2	control	HFD	5_10_4	5_10_4_-2	16s	1	NA
5_10_4_-2	5	10	4	-2	control	HFD	5_10_4	5_10_4_-2	metag_mapping	0	NA
5_10_4_-2	5	10	4	-2	control	HFD	5_10_4	5_10_4_-2	metag_db	0	NA
5_10_4_-2	5	10	4	-2	control	HFD	5_10_4	5_10_4_-2	metat	0	NA
5_10_4_-2	5	10	4	-2	control	HFD	5_10_4	5_10_4_-2	metab	0	NA
5_10_5_-2	5	10	5	-2	control	HFD	5_10_5	5_10_5_-2	16s	1	NA
5_10_5_-2	5	10	5	-2	control	HFD	5_10_5	5_10_5_-2	metag_mapping	0	NA
5_10_5_-2	5	10	5	-2	control	HFD	5_10_5	5_10_5_-2	metag_db	0	NA
5_10_5_-2	5	10	5	-2	control	HFD	5_10_5	5_10_5_-2	metat	0	NA
5_10_5_-2	5	10	5	-2	control	HFD	5_10_5	5_10_5_-2	metab	0	NA
5_1_1_-1	5	1	1	-1	control	chow	5_1_1	5_1_1_-1	16s	1	NA
5_1_1_-1	5	1	1	-1	control	chow	5_1_1	5_1_1_-1	metag_mapping	0	NA
5_1_1_-1	5	1	1	-1	control	chow	5_1_1	5_1_1_-1	metag_db	0	NA
5_1_1_-1	5	1	1	-1	control	chow	5_1_1	5_1_1_-1	metat	0	NA
5_1_1_-1	5	1	1	-1	control	chow	5_1_1	5_1_1_-1	metab	0	NA
5_1_2_-1	5	1	2	-1	control	chow	5_1_2	5_1_2_-1	16s	1	NA
5_1_2_-1	5	1	2	-1	control	chow	5_1_2	5_1_2_-1	metag_mapping	0	NA
5_1_2_-1	5	1	2	-1	control	chow	5_1_2	5_1_2_-1	metag_db	0	NA
5_1_2_-1	5	1	2	-1	control	chow	5_1_2	5_1_2_-1	metat	0	NA
5_1_2_-1	5	1	2	-1	control	chow	5_1_2	5_1_2_-1	metab	0	NA
5_1_3_-1	5	1	3	-1	control	chow	5_1_3	5_1_3_-1	16s	1	NA
5_1_3_-1	5	1	3	-1	control	chow	5_1_3	5_1_3_-1	metag_mapping	0	NA
5_1_3_-1	5	1	3	-1	control	chow	5_1_3	5_1_3_-1	metag_db	0	NA
5_1_3_-1	5	1	3	-1	control	chow	5_1_3	5_1_3_-1	metat	0	NA
5_1_3_-1	5	1	3	-1	control	chow	5_1_3	5_1_3_-1	metab	0	NA
5_1_4_-1	5	1	4	-1	control	chow	5_1_4	5_1_4_-1	16s	1	NA
5_1_4_-1	5	1	4	-1	control	chow	5_1_4	5_1_4_-1	metag_mapping	0	NA
5_1_4_-1	5	1	4	-1	control	chow	5_1_4	5_1_4_-1	metag_db	0	NA
5_1_4_-1	5	1	4	-1	control	chow	5_1_4	5_1_4_-1	metat	0	NA
5_1_4_-1	5	1	4	-1	control	chow	5_1_4	5_1_4_-1	metab	0	NA
5_1_5_-1	5	1	5	-1	control	chow	5_1_5	5_1_5_-1	16s	1	NA
5_1_5_-1	5	1	5	-1	control	chow	5_1_5	5_1_5_-1	metag_mapping	0	NA
5_1_5_-1	5	1	5	-1	control	chow	5_1_5	5_1_5_-1	metag_db	0	NA
5_1_5_-1	5	1	5	-1	control	chow	5_1_5	5_1_5_-1	metat	0	NA
5_1_5_-1	5	1	5	-1	control	chow	5_1_5	5_1_5_-1	metab	0	NA
5_10_1_-1	5	10	1	-1	control	HFD	5_10_1	5_10_1_-1	16s	1	NA
5_10_1_-1	5	10	1	-1	control	HFD	5_10_1	5_10_1_-1	metag_mapping	0	NA
5_10_1_-1	5	10	1	-1	control	HFD	5_10_1	5_10_1_-1	metag_db	0	NA
5_10_1_-1	5	10	1	-1	control	HFD	5_10_1	5_10_1_-1	metat	0	NA
5_10_1_-1	5	10	1	-1	control	HFD	5_10_1	5_10_1_-1	metab	0	NA
5_10_2_-1	5	10	2	-1	control	HFD	5_10_2	5_10_2_-1	16s	1	U8
5_10_2_-1	5	10	2	-1	control	HFD	5_10_2	5_10_2_-1	metag_mapping	0	U8
5_10_2_-1	5	10	2	-1	control	HFD	5_10_2	5_10_2_-1	metag_db	0	U8
5_10_2_-1	5	10	2	-1	control	HFD	5_10_2	5_10_2_-1	metat	0	U8
5_10_2_-1	5	10	2	-1	control	HFD	5_10_2	5_10_2_-1	metab	0	U8
5_10_3_-1	5	10	3	-1	control	HFD	5_10_3	5_10_3_-1	16s	1	NA
5_10_3_-1	5	10	3	-1	control	HFD	5_10_3	5_10_3_-1	metag_mapping	0	NA
5_10_3_-1	5	10	3	-1	control	HFD	5_10_3	5_10_3_-1	metag_db	0	NA
5_10_3_-1	5	10	3	-1	control	HFD	5_10_3	5_10_3_-1	metat	0	NA
5_10_3_-1	5	10	3	-1	control	HFD	5_10_3	5_10_3_-1	metab	0	NA
5_10_4_-1	5	10	4	-1	control	HFD	5_10_4	5_10_4_-1	16s	1	NA
5_10_4_-1	5	10	4	-1	control	HFD	5_10_4	5_10_4_-1	metag_mapping	0	NA
5_10_4_-1	5	10	4	-1	control	HFD	5_10_4	5_10_4_-1	metag_db	0	NA
5_10_4_-1	5	10	4	-1	control	HFD	5_10_4	5_10_4_-1	metat	0	NA
